block_height,block_index,total,fees,size,gas_limit,gas_used,gas_price,gas_tip_cap,gas_fee_cap,confirmed,received,ver,double_spend,vin_sz,vout_sz,confirmations,confidence,Label
5526236,129,6.95E+16,1.68E+14,109,21000,21000,8000000000,8000000000,8000000000,1524966702,1524966703,0,0,1,1,9238567,1,1
5527376,318,6.11E+17,1.16E+15,113,21000,21000,55000000000,55000000000,55000000000,1524984194,1524984190,0,0,1,1,9237427,1,1
5530243,8,5.08E+18,5.88E+14,113,90000,21000,28000000000,28000000000,28000000000,1525026983,1525027013,0,0,1,1,9234560,1,1
5530867,448,1.38E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1525036373,1525036355,0,0,1,1,9233936,1,1
5531210,255,5.00E+17,2.10E+14,113,90000,21000,10000000000,10000000000,10000000000,1525041677,1525041677,0,0,1,1,9233593,1,1
5531768,8,3.99E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525050338,1525050339,0,0,1,1,9233035,1,1
5532083,243,1.36E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1525054852,1525054849,0,0,1,1,9232720,1,1
5534595,132,4.95E+17,1.16E+15,113,21000,21000,55000000000,55000000000,55000000000,1525092423,1525092410,0,0,1,1,9230208,1,1
5534648,20,5.45E+14,5.25E+14,109,21000,21000,25000000000,25000000000,25000000000,1525093366,1525093366,0,0,1,1,9230155,1,1
5536971,82,1.39E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525129460,1525129460,0,0,1,1,9227832,1,1
5537578,79,1.50E+15,4.20E+13,108,21000,21000,2000000000,2000000000,2000000000,1525138253,1525138253,0,0,1,1,9227225,1,1
5538829,40,5.00E+17,2.94E+14,110,21000,21000,14000000000,14000000000,14000000000,1525158082,1525158067,0,0,1,1,9225974,1,1
5538878,9,5.10E+17,1.47E+14,112,25200,21000,7000000000,7000000000,7000000000,1525158864,1525158860,0,0,1,1,9225925,1,1
5538985,80,8.00E+17,1.26E+15,111,210000,21000,60000000000,60000000000,60000000000,1525160462,1525160444,0,0,1,1,9225818,1,1
5539004,3,6.00E+17,1.26E+15,111,210000,21000,60000000000,60000000000,60000000000,1525160690,1525160670,0,0,1,1,9225799,1,1
5539784,18,1.23E+18,1.16E+15,113,21000,21000,55000000000,55000000000,55000000000,1525172195,1525172158,0,0,1,1,9225019,1,1
5539803,81,7.04E+16,4.20E+13,109,250000,21000,2000000000,2000000000,2000000000,1525172453,1525172371,0,0,1,1,9225000,1,1
5542213,333,6.85E+16,8.40E+13,109,500000,21000,4000000000,4000000000,4000000000,1525208899,1525208899,0,0,1,1,9222590,1,1
5542853,184,2.00E+17,8.40E+13,110,500000,21000,4000000000,4000000000,4000000000,1525218894,1525218894,0,0,1,1,9221950,1,1
5543621,122,1.40E+19,1.51E+15,110,21000,21000,72000000000,72000000000,72000000000,1525230917,1525230920,0,0,1,1,9221182,1,1
5544940,181,3.95E+17,1.16E+15,113,21000,21000,55000000000,55000000000,55000000000,1525250631,1525250582,0,0,1,1,9219863,1,1
5545370,230,9.89E+17,1.16E+15,113,21000,21000,55000000000,55000000000,55000000000,1525257152,1525257152,0,0,1,1,9219433,1,1
5548480,234,6.36E+17,1.29E+14,110,25200,21000,6120000000,6120000000,6120000000,1525304799,1525304799,0,0,1,1,9216323,1,1
5548885,261,1.00E+13,1.47E+14,108,25200,21000,7000000000,7000000000,7000000000,1525311153,1525311120,0,0,1,1,9215918,1,1
5550014,35,5.40E+17,5.88E+14,112,90000,21000,28000000000,28000000000,28000000000,1525328446,1525328446,0,0,1,1,9214789,1,1
5550117,50,6.00E+16,8.61E+14,109,21000,21000,41000000000,41000000000,41000000000,1525329919,1525329934,0,0,1,1,9214686,1,1
5550337,202,4.99E+17,2.10E+14,113,100000,21000,10000000000,10000000000,10000000000,1525333110,1525334394,0,0,1,1,9214466,1,1
5550995,263,1.06E+18,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1525343004,1525343014,0,0,1,1,9213808,1,1
5552047,255,5.00E+17,8.70E+13,112,50000,21000,4143752000,4143752000,4143752000,1525358363,1525358361,0,0,1,1,9212756,1,1
5554078,109,5.00E+17,1.89E+14,110,22000,21004,9000000000,9000000000,9000000000,1525389552,1525389539,0,0,1,1,9210725,1,1
5554856,58,6.47E+16,8.61E+14,109,21000,21000,41000000000,41000000000,41000000000,1525401916,1525401939,0,0,1,1,9209947,1,1
5555260,154,3.00E+18,1.05E+15,110,21000,21000,50000000000,50000000000,50000000000,1525408042,1525408044,0,0,1,1,9209543,1,1
5555554,16,8.10E+17,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1525412786,1525412779,0,0,1,1,9209249,1,1
5556663,66,5.95E+17,2.44E+15,113,45000,21000,1.16E+11,1.16E+11,1.16E+11,1525429993,1525429963,0,0,1,1,9208140,1,1
5557495,58,8.00E+17,1.68E+14,110,25200,21000,8000000000,8000000000,8000000000,1525442244,1525442245,0,0,1,1,9207308,1,1
5559926,87,1.28E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525478789,1525478789,0,0,1,1,9204877,1,1
5560438,14,6.30E+16,8.61E+14,109,21000,21000,41000000000,41000000000,41000000000,1525486930,1525486930,0,0,1,1,9204365,1,1
5561007,33,5.00E+17,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1525495565,1525495565,0,0,1,1,9203796,1,1
5562105,1,5.00E+18,1.13E+15,110,21000,21000,54000000000,54000000000,54000000000,1525511872,1525511872,0,0,1,1,9202698,1,1
5562887,30,9.50E+16,6.30E+14,113,30000,21000,30000000000,30000000000,30000000000,1525523608,1525523608,0,0,1,1,9201916,1,1
5564534,95,2.00E+18,1.47E+14,110,21000,21000,7000000000,7000000000,7000000000,1525548411,1525548411,0,0,1,1,9200269,1,1
5564570,24,1.00E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525548867,1525548860,0,0,1,1,9200233,1,1
5567693,204,5.00E+16,4.20E+13,108,21000,21000,2000000000,2000000000,2000000000,1525595657,1525595657,0,0,1,1,9197110,1,1
5572224,27,1.42E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525663462,1525663427,0,0,1,1,9192579,1,1
5577088,24,1.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525735090,1525735086,0,0,1,1,9187715,1,1
5577106,21,1.80E+19,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525735348,1525735344,0,0,1,1,9187697,1,1
5586698,10,6.37E+17,2.43E+15,113,45000,21000,1.16E+11,1.16E+11,1.16E+11,1525880252,1525880252,0,0,1,1,9178105,1,1
5613152,12,6.39E+16,8.61E+14,109,21000,21000,41000000000,41000000000,41000000000,1526279691,1526279688,0,1,1,1,9151651,1,1
5613174,35,1.55E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1526280062,1526280058,0,0,1,1,9151629,1,1
6098835,19,6.47E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1533525490,1533525490,0,0,1,1,8684416,1,1
6104268,16,6.46E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1533605319,1533605319,0,0,1,1,8678983,1,1
5160742,35,2.00E+17,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1519630595,1519630588,0,0,1,1,9628734,1,1
5160758,12,2.00E+17,1.03E+15,110,38000,21000,49000000000,49000000000,49000000000,1519630842,1519630831,0,0,1,1,9628718,1,1
5160772,29,5.00E+17,1.03E+15,110,38000,21000,49000000000,49000000000,49000000000,1519631051,1519631019,0,0,1,1,9628704,1,1
5160772,42,2.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1519631051,1519631025,0,0,1,1,9628705,1,1
5161041,296,8.88E+16,8.61E+14,110,38000,21000,41000000000,41000000000,41000000000,1519634859,1519634842,0,0,1,1,9628436,1,1
5161182,67,7.00E+17,8.61E+14,110,38000,21000,41000000000,41000000000,41000000000,1519636867,1519636867,0,0,1,1,9628296,1,1
5162268,41,6.38E+17,1.03E+15,110,38000,21000,49000000000,49000000000,49000000000,1519652077,1519652068,0,0,1,1,9627210,1,1
5162425,12,1.30E+18,1.03E+15,110,38000,21000,49000000000,49000000000,49000000000,1519654442,1519654438,0,0,1,1,9627053,1,1
5162691,41,2.00E+17,4.62E+14,110,21000,21000,22000000000,22000000000,22000000000,1519658219,1519658207,0,0,1,1,9626787,1,1
5163177,40,8.80E+18,1.03E+15,110,38000,21000,49000000000,49000000000,49000000000,1519665507,1519665488,0,0,1,1,9626301,1,1
5164309,23,2.50E+17,6.30E+14,111,210000,21000,30000000000,30000000000,30000000000,1519682962,1519682962,0,0,1,1,9625169,1,1
5194343,289,4.35E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1520122351,1520122264,0,0,1,1,9595135,1,1
5194359,27,4.35E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1520122527,1520122512,0,0,1,1,9595119,1,1
5194888,73,4.35E+18,4.41E+14,110,21000,21000,21000000000,21000000000,21000000000,1520130421,1520130421,0,0,1,1,9594590,1,1
5355303,36,2.00E+18,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1522469657,1522469644,0,0,1,1,9434103,1,1
5369875,40,3.00E+18,4.41E+14,111,150000,21000,21000000000,21000000000,21000000000,1522677137,1522677144,0,0,1,1,9419532,1,1
5375487,202,5.00E+18,8.40E+14,111,200000,21000,40000000000,40000000000,40000000000,1522758090,1522758096,0,0,1,1,9413921,1,1
5375519,70,1.40E+18,1.28E+15,113,21000,21000,61000000000,61000000000,61000000000,1522758587,1522758587,0,0,1,1,9413889,1,1
5375681,104,2.64E+18,2.10E+13,112,21000,21000,1000000000,1000000000,1000000000,1522760758,1522760748,0,0,1,1,9413727,1,1
5380185,0,5.08E+17,2.37E+15,113,45000,21000,1.13E+11,1.13E+11,1.13E+11,1522824905,1522824903,0,0,1,1,9409223,1,1
5385099,20,5.00E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1522896224,1522896201,0,0,1,1,9404309,1,1
5385927,68,5.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1522908715,1522908700,0,0,1,1,9403481,1,1
5387022,390,2.00E+15,2.10E+13,108,21000,21000,1000000000,1000000000,1000000000,1522924103,1522924041,0,0,1,1,9402386,1,1
5392232,17,1.00E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1522998193,1522998193,0,0,1,1,9397177,1,1
5392420,97,1.50E+18,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1523000910,1523000910,0,0,1,1,9396989,1,1
5392430,104,6.85E+17,5.25E+13,109,21000,21000,2500000000,2500000000,2500000000,1523001029,1523001004,0,0,1,1,9396979,1,1
5392514,3,1.00E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1523002150,1523002147,0,0,1,1,9396896,1,1
5392761,8,5.28E+17,2.10E+14,113,100000,21000,10000000000,10000000000,10000000000,1523005593,1523005581,0,0,1,1,9396649,1,1
5393114,101,5.04E+17,2.10E+13,112,90000,21000,1000000000,1000000000,1000000000,1523010802,1523010772,0,0,1,1,9396296,1,1
5393938,67,5.00E+15,4.20E+13,111,42000,21000,2000000000,2000000000,2000000000,1523022248,1523022244,0,0,1,1,9395472,1,1
5394543,21,5.00E+17,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1523031076,1523031069,0,0,1,1,9394867,1,1
5397156,86,3.77E+15,2.52E+13,108,21000,21000,1200000000,1200000000,1200000000,1523067887,1523067870,0,0,1,1,9392254,1,1
5397654,5,5.00E+17,1.05E+15,110,21000,21000,50000000000,50000000000,50000000000,1523075138,1523075135,0,0,1,1,9391756,1,1
5400632,30,8.26E+15,4.62E+14,109,21000,21000,22000000000,22000000000,22000000000,1523117471,1523117450,0,0,1,1,9388778,1,1
5400638,22,9.00E+16,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1523117572,1523117579,0,0,1,1,9388772,1,1
5400737,3,9.60E+17,1.60E+15,111,110000,21000,76000000000,76000000000,76000000000,1523118794,1523118768,0,0,1,1,9388673,1,1
5400744,68,5.00E+17,4.20E+13,109,21000,21000,2000000000,2000000000,2000000000,1523118876,1523118876,0,0,1,1,9388666,1,1
5403593,75,5.16E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1523159962,1523159945,0,0,1,1,9385817,1,1
5404054,29,5.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1523166486,1523166487,0,0,1,1,9385356,1,1
5405257,290,7.00E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1523183353,1523183354,0,0,1,1,9384153,1,1
5406388,0,1.32E+18,1.47E+15,114,90000,21000,70000000000,70000000000,70000000000,1523200116,1523200110,0,0,1,1,9383022,1,1
5411123,48,9.18E+17,4.20E+13,109,21000,21000,2000000000,2000000000,2000000000,1523268538,1523268538,0,0,1,1,9378287,1,1
5411214,119,5.03E+17,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1523269857,1523269857,0,0,1,1,9378196,1,1
5411943,9,2.59E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1523279952,1523279928,0,0,1,1,9377467,1,1
5415902,241,1.00E+15,8.40E+13,108,25200,21000,4000000000,4000000000,4000000000,1523336125,1523336104,0,0,1,1,9373508,1,1
5416897,221,1.50E+18,3.78E+14,114,90000,21000,18000000000,18000000000,18000000000,1523350624,1523350616,0,0,1,1,9372513,1,1
5423894,194,5.10E+17,4.20E+13,109,21000,21000,2000000000,2000000000,2000000000,1523451698,1523451698,0,0,1,1,9365516,1,1
5424403,219,5.00E+13,2.10E+13,109,21000,21000,1000000000,1000000000,1000000000,1523458794,1523458789,0,0,1,1,9365007,1,1
5425212,3,2.90E+17,1.05E+15,113,21000,21000,50000000000,50000000000,50000000000,1523470484,1523470484,0,0,1,1,9364198,1,1
5451259,38,5.00E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1523851074,1523852438,0,0,1,1,9338151,1,1
5591931,26,3.00E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525959776,1525959764,0,0,1,1,9197479,1,1
5591970,9,1.56E+17,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1525960310,1525960310,0,0,1,1,9197440,1,1
5592134,74,2.39E+19,8.61E+14,111,21000,21000,41000000000,41000000000,41000000000,1525962727,1525962713,0,0,1,1,9197276,1,1
5748062,173,1.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528344592,1528344593,0,0,1,1,9016908,1,1
5748070,193,2.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528344744,1528344744,0,0,1,1,9016900,1,1
5748093,62,5.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528345115,1528345115,0,0,1,1,9016877,1,1
5748120,177,3.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528345585,1528345585,0,0,1,1,9016850,1,1
5748125,99,2.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528345691,1528345691,0,0,1,1,9016845,1,1
5748142,206,2.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528345980,1528345948,0,0,1,1,9016828,1,1
5748154,94,3.41E+17,2.94E+14,110,21000,21000,14000000000,14000000000,14000000000,1528346267,1528346267,0,0,1,1,9016816,1,1
5748158,21,2.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528346318,1528346312,0,0,1,1,9016812,1,1
5748286,47,1.65E+18,2.94E+14,110,21000,21000,14000000000,14000000000,14000000000,1528348377,1528348365,0,0,1,1,9016684,1,1
5748466,94,1.64E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528350784,1528350784,0,0,1,1,9016504,1,1
5750223,29,1.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528377949,1528377945,0,0,1,1,9014747,1,1
5750224,20,2.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528377961,1528377955,0,0,1,1,9014746,1,1
5750226,65,2.50E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378002,1528377986,0,0,1,1,9014744,1,1
5750230,102,5.00E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378039,1528378039,0,0,1,1,9014740,1,1
5750233,80,1.10E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378104,1528378104,0,0,1,1,9014737,1,1
5750236,118,2.20E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378141,1528378115,0,0,1,1,9014734,1,1
5750241,60,2.60E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378230,1528378204,0,0,1,1,9014729,1,1
5750243,27,5.20E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528378265,1528378265,0,0,1,1,9014727,1,1
5750967,293,5.04E+17,2.10E+14,110,21000,21000,10000000000,10000000000,10000000000,1528389406,1528389393,0,0,1,1,9014003,1,1
5751824,94,7.71E+18,4.20E+14,110,21000,21000,20000000000,20000000000,20000000000,1528402695,1528402659,0,0,1,1,9013146,1,1
5752513,188,2.53E+19,4.20E+14,111,21000,21000,20000000000,20000000000,20000000000,1528413223,1528413200,0,0,1,1,9012458,1,1
7399732,2,1.00E+18,1.29E+15,113,45000,21000,61550000000,61550000000,61550000000,1552969263,1552969263,0,0,1,1,7389826,1,1
7399795,0,1.00E+18,1.29E+15,113,45000,21000,61500000000,61500000000,61500000000,1552970215,1552970215,0,0,1,1,7389763,1,1
7407636,7,1.01E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1553074440,1553074428,0,0,1,1,7381922,1,1
7414430,3,5.40E+17,8.40E+14,113,21000,21000,40000000000,40000000000,40000000000,1553165938,1553165933,0,0,1,1,7375128,1,1
7414961,97,7.00E+17,8.40E+13,109,21000,21000,4000000000,4000000000,4000000000,1553173113,1553173118,0,0,1,1,7374597,1,1
7419595,20,4.25E+18,8.61E+14,110,21000,21000,41000000000,41000000000,41000000000,1553235638,1553235634,0,0,1,1,7369963,1,1
5777291,1,1.50E+18,1.45E+15,111,400000,21000,69000000000,69000000000,69000000000,1528791585,1528791561,0,0,1,1,8987560,1,1
5865653,76,1.50E+18,3.15E+14,110,21000,21000,15000000000,15000000000,15000000000,1530101767,1530101713,0,0,1,1,8899198,1,1
5029033,96,6.52E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517709073,1517709063,0,0,1,1,9756493,1,1
5030907,6,1.98E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736321,1517736306,0,0,1,1,9754619,1,1
5030912,62,1.28E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736356,1517736356,0,0,1,1,9754614,1,1
5030915,107,1.16E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736375,1517736372,0,0,1,1,9754611,1,1
5030918,0,9.79E+16,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736410,1517736401,0,0,1,1,9754608,1,1
5030932,3,1.71E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736670,1517736648,0,0,1,1,9754594,1,1
5030932,4,1.00E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517736670,1517736670,0,0,1,1,9754594,1,1
5032078,16,8.03E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517754002,1517754010,0,0,1,1,9753448,1,1
5034312,13,1.12E+17,1.62E+15,110,21000,21000,77000000000,77000000000,77000000000,1517785215,1517785195,0,0,1,1,9751214,1,1
5034574,9,1.04E+17,1.62E+15,110,21000,21000,77000000000,77000000000,77000000000,1517789167,1517789165,0,0,1,1,9750952,1,1
5035230,23,2.27E+17,1.62E+15,110,21000,21000,77000000000,77000000000,77000000000,1517798834,1517798835,0,0,1,1,9750296,1,1
5038022,3,2.13E+17,2.06E+15,110,21000,21000,98000000000,98000000000,98000000000,1517839198,1517839191,0,0,1,1,9747504,1,1
5038027,1,1.48E+17,2.06E+15,110,21000,21000,98000000000,98000000000,98000000000,1517839244,1517839231,0,0,1,1,9747499,1,1
5039265,1,1.74E+17,2.06E+15,110,21000,21000,98000000000,98000000000,98000000000,1517857847,1517857845,0,0,1,1,9746261,1,1
5039378,10,2.84E+17,2.06E+15,110,21000,21000,98000000000,98000000000,98000000000,1517859440,1517859439,0,0,1,1,9746148,1,1
5047604,13,2.99E+18,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517978913,1517978908,0,0,1,1,9737922,1,1
5047607,0,1.29E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517978931,1517978928,0,0,1,1,9737919,1,1
5048035,2,9.39E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517985167,1517985167,0,0,1,1,9737491,1,1
5048038,9,5.06E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1517985252,1517985199,0,0,1,1,9737488,1,1
5050288,14,1.02E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518017994,1518017988,0,0,1,1,9735238,1,1
5053625,2,1.07E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518066797,1518066787,0,0,1,1,9731901,1,1
5055230,1,2.83E+17,1.89E+15,110,21000,21000,90000000000,90000000000,90000000000,1518089742,1518089739,0,0,1,1,9730296,1,1
5055721,13,5.00E+17,1.89E+15,110,21000,21000,90000000000,90000000000,90000000000,1518096278,1518096256,0,0,1,1,9729805,1,1
5055751,36,1.25E+17,1.89E+15,110,21000,21000,90000000000,90000000000,90000000000,1518096697,1518096697,0,0,1,1,9729775,1,1
5059333,15,4.00E+18,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518148307,1518148241,0,0,1,1,9726193,1,1
5061764,39,9.80E+16,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518184384,1518184363,0,0,1,1,9723762,1,1
5061767,68,1.13E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518184429,1518184426,0,0,1,1,9723759,1,1
5061771,37,1.67E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518184494,1518184471,0,0,1,1,9723755,1,1
5061772,19,1.22E+17,2.08E+15,110,21000,21000,99000000000,99000000000,99000000000,1518184512,1518184503,0,0,1,1,9723754,1,1
5061834,6,3.08E+17,1.89E+15,110,21000,21000,90000000000,90000000000,90000000000,1518185413,1518185408,0,0,1,1,9723692,1,1
5064412,10,3.65E+17,1.89E+15,110,21000,21000,90000000000,90000000000,90000000000,1518222819,1518222802,0,0,1,1,9721114,1,1
